,tractid,state,county,tract,POP00,NHWHT00,NHBLK00,NTV00,ASIAN00,HISP00,HAW00,INDIA00,CHINA00,FILIP00,JAPAN00,KOREA00,VIET00,MEX00,PR00,CUBAN00,HU00,VAC00,OHU00,A18UND00,A60UP00,A75UP00,AGEWHT00,A15WHT00,A60WHT00,AGEBLK00,A15BLK00,A60BLK00,AGEHSP00,A15HSP00,A60HSP00,AGENTV00,A15NTV00,A60NTV00,AGEASN00,A15ASN00,A60ASN00,FAMILY00,FHH00,OWN00,RENT00,GlobD00,GlobG00,percent_white00,percent_black00,percent_asian00,percent_hispanic00,percent_indian00,percent_chinese00,percent_filip00,percent_japan00,percent_korean00,percent_viet00,percent_mex00,percent_pr00,percent_cuban00,percent_vacant_housing00,percent_occupied_housing00,percent_under18_00,percent_60andup_00,percent_75andup_00,percent_owneroccupied_00,percent_renteroccupied_00,percent_non-white00,POP00SF3,FB00,NAT00,N10IMM00,AG5UP00,OLANG00,LEP00,AG25UP00,HS00,COL00,AG15UP00,Mar-00,WDS00,CLF00,UNEMP00,DFLABF00,FLABF00,EMPCLF00,PROF00,MANUF00,SEMP00,AG18CV00,VET00,DPOV00,NPOV00,N65POV00,DFMPOV00,NFMPOV00,DWPOV00,NWPOV00,DBPOV00,NBPOV00,DNAPOV00,NNAPOV00,DHPOV00,NHPOV00,DAPOV00,NAPOV00,INCPC00,HU00SP,H30OLD00,OHU00SP,H10YRS00,DMULTI00,MULTI00,HINC00,HINCW00,HINCB00,HINCH00,HINCA00,MHMVAL00,MRENT00,HH00,HHW00,HHB00,HHH00,HHA00,percent_foreign_born,percent_naturalized,percent_recent_immigrants(10),percent_other_languages,percent_hs_degree_orless,percent_4yrcollege_degree_ormore,percent_married,percent_unemployed,percent_employed,percent_professional,percent_manufacturing,percent_self_employed,percent_poverty,percent_houses_30yrsago,percent_multiunit_houses,year,population_bucket
44,25025040300,MA,Suffolk County,Census Tract 403,3845.0,3144.0,127.0,6.0,119.0,436.0,2.0,1.0,74.0,8.0,11.0,3.0,14.0,6.0,121.0,2.0,1977.0,115.0,1862.0,651.0,469.0,115.0,3144.0,312.0,440.0,120.0,57.0,7.0,436.0,202.0,7.0,3.0,1.0,1.0,104.0,23.0,9.0,815.0,150.0,903.0,959.0,wha,Dual immig,81.76853055916774,3.3029908972691806,3.094928478543563,11.339401820546165,0.02600780234070221,1.9245773732119635,0.20806241872561768,0.28608582574772434,0.07802340702210664,0.3641092327698309,0.15604681404421328,3.1469440832249678,0.05201560468140442,5.816894284269094,94.18310571573092,16.93107932379714,12.197659297789336,2.990897269180754,45.675265553869494,48.50784016186141,24.18725617685305,3845.0,426.0,65.0,309.0,3597.0,559.0,84.0,2890.0,793.0,1554.0,3272.0,1273.0,410.0,2462.0,109.0,1777.0,1348.0,2353.0,1338.0,135.0,151.0,3222.0,241.0,3845.0,417.0,15.0,838.0,83.0,3117.0,139.0,263.0,93.0,6.0,0.0,447.0,213.0,102.0,0.0,40249.0,1977.0,1780.0,1862.0,1364.0,1977.0,1539.0,65673,74375,28500,14650,80434.78261,261200,812,1859.0,1588.0,96.0,149.0,50.0,11.079323797139141,1.6905071521456436,8.036410923276984,15.540728384765082,27.43944636678201,53.771626297577846,38.90586797066015,4.427294882209586,95.5727051177904,56.863578410539745,5.737356566085848,6.4173395665108375,10.84525357607282,90.03540718259991,77.84522003034901,2000-01-01,3500-4500
45,25025040401,MA,Suffolk County,Census Tract 404.01,2070.0,2011.0,7.0,4.0,18.0,29.0,0.0,2.0,9.0,5.0,2.0,0.0,1.0,4.0,2.0,1.0,1091.0,91.0,1000.0,340.0,330.0,92.0,2011.0,280.0,321.0,7.0,0.0,1.0,29.0,8.0,3.0,0.0,0.0,0.0,16.0,2.0,3.0,441.0,70.0,411.0,589.0,w,White,97.14975845410628,0.3381642512077295,0.8695652173913043,1.4009661835748792,0.0966183574879227,0.43478260869565216,0.24154589371980675,0.0966183574879227,0.0,0.04830917874396135,0.1932367149758454,0.0966183574879227,0.04830917874396135,8.340971585701192,91.6590284142988,16.42512077294686,15.942028985507244,4.4444444444444455,37.67186067827681,53.987167736021995,4.057971014492753,2137.0,51.0,23.0,16.0,2087.0,97.0,7.0,1615.0,617.0,792.0,1871.0,652.0,290.0,1259.0,12.0,970.0,634.0,1247.0,636.0,100.0,119.0,1787.0,149.0,2137.0,357.0,12.0,463.0,47.0,2080.0,314.0,14.0,5.0,5.0,0.0,38.0,38.0,0.0,0.0,31711.0,1105.0,745.0,1010.0,742.0,1105.0,946.0,53798,54773,4750,2499, ,243100,661,1003.0,982.0,9.0,7.0,0.0,2.3865231633130555,1.0762751520823584,0.7487131492746841,4.647819837086726,38.20433436532507,49.04024767801858,34.84767504008551,0.9531374106433678,99.04686258935664,51.00240577385726,8.019246190858059,9.54290296712109,16.70566214319139,67.42081447963801,85.61085972850678,2000-01-01,less than 2500
46,25025040600,MA,Suffolk County,Census Tract 406,2131.0,2006.0,19.0,3.0,52.0,44.0,0.0,3.0,22.0,13.0,2.0,3.0,1.0,8.0,8.0,8.0,1091.0,53.0,1038.0,257.0,343.0,136.0,2006.0,193.0,339.0,19.0,6.0,2.0,44.0,16.0,0.0,2.0,0.0,0.0,47.0,7.0,2.0,445.0,34.0,620.0,418.0,wa,Single immig,94.13420929141249,0.8916001877053027,2.440168934772408,2.0647583294228062,0.14077897700610045,1.0323791647114031,0.6100422336931018,0.09385265133740027,0.14077897700610045,0.046926325668700135,0.3754106053496011,0.3754106053496011,0.3754106053496011,4.857928505957837,95.14207149404214,12.060065696855936,16.09572970436415,6.381980290943218,56.82859761686525,38.3134738771769,8.728296574378227,2064.0,183.0,105.0,125.0,1974.0,228.0,51.0,1705.0,568.0,810.0,1856.0,752.0,302.0,1396.0,31.0,1026.0,750.0,1365.0,752.0,46.0,129.0,1824.0,212.0,2062.0,114.0,46.0,455.0,16.0,1937.0,75.0,19.0,0.0,0.0,0.0,5.0,0.0,101.0,39.0,40520.0,1077.0,943.0,1028.0,661.0,1077.0,681.0,64470,66645,127308,31250,36805.55556,272600,814,1042.0,991.0,1.0,5.0,45.0,8.866279069767442,5.087209302325581,6.0562015503875966,11.550151975683892,33.313782991202345,47.50733137829912,40.51724137931035,2.2206303724928365,97.77936962750715,55.091575091575095,3.36996336996337,9.450549450549449,5.528612997090204,87.55803156917364,63.23119777158775,2000-01-01,less than 2500
47,25025040801,MA,Suffolk County,Census Tract 408.01,3654.0,2230.0,248.0,26.0,445.0,685.0,0.0,22.0,312.0,6.0,35.0,9.0,51.0,22.0,231.0,4.0,1797.0,83.0,1714.0,878.0,480.0,125.0,2230.0,283.0,400.0,234.0,84.0,13.0,685.0,300.0,30.0,15.0,3.0,2.0,421.0,127.0,31.0,784.0,288.0,402.0,1312.0,wbha,Global,61.029009304871366,6.787082649151615,12.178434592227696,18.74657909140668,0.60207991242474,8.538587848932677,0.16420361247947454,0.9578544061302682,0.24630541871921185,1.3957307060755335,0.60207991242474,6.32183908045977,0.10946907498631636,4.618809126321646,95.38119087367836,24.028461959496447,13.136288998357966,3.4209085933223866,22.370617696160263,73.01057317751808,57.36179529282978,3654.0,941.0,262.0,608.0,3389.0,1148.0,329.0,2557.0,949.0,1306.0,2880.0,1028.0,667.0,1685.0,126.0,1524.0,860.0,1559.0,946.0,141.0,109.0,2785.0,185.0,3648.0,1213.0,86.0,797.0,233.0,2203.0,495.0,359.0,146.0,9.0,9.0,684.0,404.0,434.0,206.0,39612.0,1797.0,907.0,1714.0,1467.0,1797.0,1670.0,33487,43468,12917,13750,34166.66667,498600,443,1719.0,1228.0,116.0,205.0,145.0,25.752599890530924,7.170224411603723,16.639299397920087,33.87429920330481,37.11380524051623,51.07547907704341,35.694444444444436,7.477744807121661,92.5222551928783,60.67992302758178,9.044259140474663,6.991661321359847,33.25109649122807,50.47301057317752,92.93266555370062,2000-01-01,3500-4500
48,25025050101,MA,Suffolk County,Census Tract 501.01,4587.0,2023.0,150.0,19.0,431.0,1829.0,0.0,16.0,91.0,5.0,2.0,0.0,268.0,167.0,200.0,18.0,1779.0,63.0,1716.0,1184.0,598.0,193.0,2023.0,332.0,475.0,134.0,48.0,1.0,1829.0,521.0,58.0,10.0,3.0,0.0,411.0,101.0,51.0,1013.0,201.0,423.0,1293.0,wha,Dual immig,44.10289949858296,3.2701111837802483,9.396119468061912,39.873555700893824,0.3488118596032265,1.9838674514933508,0.10900370612600828,0.043601482450403316,0.0,5.842598648354044,3.6407237846086766,4.360148245040332,0.3924133420536298,3.5413153456998314,96.45868465430016,25.812077610638767,13.036843252670591,4.20754305646392,23.777403035413155,72.68128161888701,69.6751689557445,4587.0,1944.0,588.0,931.0,4272.0,2524.0,927.0,2763.0,2056.0,248.0,3583.0,1416.0,603.0,1963.0,90.0,1744.0,859.0,1873.0,360.0,179.0,92.0,3394.0,241.0,4587.0,952.0,70.0,1023.0,126.0,2033.0,431.0,141.0,44.0,47.0,6.0,1836.0,305.0,464.0,158.0,14189.0,1779.0,1375.0,1716.0,1125.0,1779.0,1637.0,28143,26124,51094,37857,18671.875,177000,613,1714.0,1034.0,35.0,480.0,117.0,42.38064094179202,12.818835840418576,20.296490080662746,59.08239700374532,74.41187115454217,8.97575099529497,39.519955344683225,4.5848191543555785,95.41518084564444,19.220501868659905,9.556860651361454,4.911906033101976,20.754305646391977,77.29061270376616,92.01798763350195,2000-01-01,4500-8000
49,25025050200,MA,Suffolk County,Census Tract 502,4897.0,1701.0,160.0,15.0,229.0,2572.0,1.0,16.0,28.0,5.0,3.0,0.0,158.0,207.0,148.0,15.0,1693.0,76.0,1617.0,1254.0,521.0,193.0,1701.0,312.0,417.0,128.0,35.0,2.0,2572.0,668.0,64.0,9.0,4.0,0.0,216.0,55.0,14.0,1100.0,170.0,426.0,1191.0,wha,Dual immig,34.73555237900756,3.2673065141923625,4.676332448437818,52.52195221564222,0.32673065141923624,0.5717786399836635,0.10210332856851133,0.0612619971411068,0.0,3.226465182764958,4.2270778027363685,3.0222585256279357,0.30630998570553397,4.489072652096869,95.51092734790312,25.60751480498264,10.63916683683888,3.9411884827445376,25.1624335499114,70.34849379799174,72.63630794363897,4897.0,2604.0,418.0,1592.0,4495.0,3175.0,1374.0,3017.0,2334.0,198.0,3767.0,1622.0,590.0,2370.0,145.0,1702.0,890.0,2225.0,269.0,247.0,144.0,3643.0,169.0,4858.0,980.0,108.0,1128.0,138.0,1724.0,414.0,143.0,85.0,2.0,0.0,2511.0,284.0,170.0,66.0,12695.0,1693.0,1567.0,1617.0,1180.0,1693.0,1543.0,29183,27115,20313,35000,17727.27273,165700,631,1619.0,724.0,73.0,670.0,56.0,53.1754135184807,8.535838268327547,32.50969981621401,70.63403781979977,77.36161750082864,6.5628107391448465,43.05813644810194,6.118143459915612,93.8818565400844,12.089887640449438,11.101123595505616,6.47191011235955,20.172910662824208,92.55759007678677,91.13998818665092,2000-01-01,4500-8000
50,25025050300,MA,Suffolk County,Census Tract 503,2307.0,571.0,370.0,12.0,256.0,1060.0,0.0,12.0,142.0,2.0,1.0,0.0,92.0,21.0,329.0,7.0,874.0,51.0,823.0,829.0,290.0,112.0,571.0,108.0,202.0,340.0,157.0,15.0,1060.0,384.0,43.0,8.0,2.0,0.0,251.0,76.0,25.0,486.0,212.0,40.0,783.0,wbha,Global,24.750758560901605,16.038144776766362,11.096662332032944,45.94711746857391,0.5201560468140443,6.155179887299522,0.08669267446900737,0.043346337234503686,0.0,3.987863025574339,0.9102730819245772,14.260944950151712,0.3034243606415258,5.835240274599543,94.16475972540044,35.934113567403564,12.570437798006067,4.8547897702644125,4.576659038901601,89.58810068649885,99.86996098829651,2328.0,912.0,153.0,533.0,2069.0,1313.0,572.0,1218.0,1030.0,59.0,1606.0,569.0,294.0,590.0,84.0,807.0,299.0,506.0,77.0,62.0,11.0,1528.0,94.0,2314.0,1065.0,80.0,487.0,172.0,558.0,184.0,433.0,244.0,14.0,5.0,1053.0,446.0,272.0,187.0,7603.0,844.0,647.0,806.0,641.0,844.0,808.0,13925,10493,12083,24063,20750,141700,236,829.0,331.0,116.0,293.0,77.0,39.17525773195877,6.572164948453608,22.89518900343643,63.460608989850165,84.56486042692939,4.844006568144499,35.429638854296385,14.237288135593221,85.76271186440678,15.217391304347824,12.25296442687747,2.1739130434782608,46.02420051858253,76.65876777251185,95.73459715639812,2000-01-01,less than 2500
51,25025050400,MA,Suffolk County,Census Tract 504,2525.0,1070.0,47.0,17.0,58.0,1249.0,0.0,12.0,30.0,5.0,8.0,7.0,18.0,92.0,46.0,3.0,1007.0,55.0,952.0,518.0,349.0,163.0,1070.0,133.0,308.0,34.0,8.0,0.0,1249.0,291.0,32.0,11.0,1.0,2.0,45.0,7.0,6.0,542.0,77.0,241.0,711.0,wha,Dual immig,42.376237623762385,1.8613861386138613,2.297029702970297,49.46534653465346,0.4752475247524752,1.188118811881188,0.19801980198019806,0.31683168316831684,0.27722772277227725,0.7128712871287128,3.643564356435644,1.8217821782178216,0.1188118811881188,5.461767626613704,94.5382323733863,20.514851485148515,13.821782178217822,6.455445544554457,23.932472691161863,70.60575968222443,63.04950495049504,2504.0,1419.0,169.0,1017.0,2357.0,1643.0,741.0,1662.0,1175.0,253.0,2025.0,917.0,384.0,1220.0,61.0,1034.0,537.0,1159.0,200.0,81.0,61.0,1974.0,102.0,2499.0,358.0,53.0,554.0,49.0,1068.0,148.0,41.0,0.0,0.0,0.0,1247.0,189.0,41.0,14.0,13473.0,1037.0,820.0,969.0,693.0,1037.0,956.0,31583,30478,26964,32404,18750,180800,624,942.0,529.0,23.0,352.0,19.0,56.66932907348243,6.749201277955272,40.6150159744409,69.70725498515061,70.69795427196149,15.222623345367026,45.283950617283956,5.0,95.0,17.25625539257981,6.988783433994823,5.2631578947368425,14.325730292116845,79.07425265188044,92.18900675024106,2000-01-01,2500-3500
52,25025050500,MA,Suffolk County,Census Tract 505,1897.0,796.0,53.0,4.0,73.0,883.0,0.0,2.0,54.0,1.0,3.0,0.0,14.0,139.0,23.0,0.0,691.0,25.0,666.0,417.0,222.0,97.0,796.0,99.0,207.0,35.0,6.0,0.0,883.0,214.0,7.0,2.0,1.0,0.0,69.0,19.0,5.0,413.0,50.0,130.0,536.0,wha,Dual immig,41.960991038481815,2.79388508170796,3.848181338956247,46.54717975751186,0.10542962572482867,2.846599894570373,0.052714812862414334,0.15814443858724303,0.0,0.7380073800738007,7.327358987875593,1.2124406958355298,0.0,3.61794500723589,96.38205499276413,21.982076963626774,11.702688455455982,5.113336847654192,18.81331403762663,77.56874095513749,65.84080126515552,1733.0,876.0,134.0,537.0,1601.0,1047.0,511.0,1143.0,856.0,137.0,1427.0,726.0,162.0,843.0,55.0,603.0,336.0,788.0,198.0,17.0,53.0,1350.0,156.0,1733.0,267.0,33.0,379.0,56.0,830.0,131.0,24.0,0.0,0.0,0.0,701.0,86.0,33.0,33.0,14555.0,631.0,568.0,631.0,444.0,631.0,631.0,33207,30806,43750,45147,5000,118100,639,679.0,430.0,9.0,206.0,6.0,50.54818234275822,7.732256203115983,30.986728216964803,65.39662710805746,74.89063867016624,11.986001749781275,50.8759635599159,6.524317912218268,93.47568208778172,25.12690355329949,2.1573604060913705,6.7258883248730985,15.4068090017311,90.01584786053883,100.0,2000-01-01,less than 2500
53,25025050600,MA,Suffolk County,Census Tract 506,2081.0,636.0,26.0,8.0,49.0,1229.0,0.0,34.0,24.0,3.0,1.0,7.0,6.0,45.0,30.0,6.0,776.0,44.0,732.0,407.0,251.0,136.0,636.0,90.0,194.0,15.0,2.0,1.0,1229.0,244.0,39.0,6.0,1.0,0.0,37.0,3.0,2.0,438.0,50.0,139.0,593.0,wha,Dual immig,30.56222969726093,1.2493993272465158,2.354637193656896,59.05814512253724,1.633829889476213,1.153291686689092,0.14416146083613648,0.04805382027871216,0.3363767419509851,0.28832292167227297,2.162421912542047,1.4416146083613648,0.28832292167227297,5.6701030927835046,94.3298969072165,19.557904853435847,12.061508889956752,6.535319557904852,17.912371134020614,76.41752577319588,70.54300816914946,2245.0,1533.0,187.0,1131.0,2069.0,1658.0,802.0,1427.0,1177.0,49.0,1870.0,667.0,345.0,1372.0,76.0,853.0,544.0,1296.0,98.0,150.0,51.0,1796.0,74.0,2238.0,383.0,22.0,474.0,60.0,594.0,61.0,27.0,22.0,0.0,0.0,1411.0,220.0,106.0,7.0,18954.0,836.0,773.0,767.0,529.0,836.0,814.0,37576,28393,11250,45714,38333.33333,133800,644,724.0,315.0,9.0,314.0,46.0,68.28507795100222,8.329621380846325,50.37861915367483,80.13533107781537,82.48072880168185,3.433777154870357,35.66844919786097,5.539358600583091,94.46064139941693,7.561728395061729,11.574074074074074,3.935185185185185,17.11349419124218,92.46411483253588,97.36842105263158,2000-01-01,less than 2500
54,25025050700,MA,Suffolk County,Census Tract 507,4042.0,1699.0,81.0,6.0,113.0,2005.0,0.0,14.0,36.0,2.0,6.0,1.0,57.0,105.0,50.0,5.0,1514.0,81.0,1433.0,902.0,458.0,186.0,1699.0,284.0,423.0,48.0,12.0,0.0,2005.0,461.0,22.0,4.0,0.0,1.0,107.0,26.0,3.0,905.0,128.0,375.0,1058.0,wha,Dual immig,42.03364670954973,2.0039584364176153,2.7956457199406235,49.6041563582385,0.3463631865413162,0.8906481939633845,0.049480455220188034,0.14844136566056407,0.024740227610094014,1.410192973775359,2.5977238990598712,1.2370113805047007,0.12370113805047005,5.350066050198151,94.64993394980185,22.3156853043048,11.331024245423055,4.601682335477486,24.768824306472922,69.88110964332894,61.38050470064324,4042.0,2096.0,224.0,1461.0,3731.0,2382.0,1191.0,2574.0,1975.0,145.0,3229.0,1380.0,441.0,2030.0,183.0,1430.0,798.0,1847.0,269.0,256.0,90.0,3164.0,146.0,4009.0,731.0,126.0,914.0,80.0,1691.0,387.0,62.0,0.0,16.0,0.0,1976.0,293.0,96.0,0.0,13175.0,1514.0,1401.0,1433.0,962.0,1514.0,1397.0,32134,27946,30156,43269,28437.5,198200,611,1431.0,810.0,30.0,506.0,22.0,51.855517070757045,5.541810984661058,36.145472538347356,63.843473599571155,76.72882672882673,5.633255633255633,42.73768968720966,9.014778325123153,90.98522167487684,14.564158094206825,13.860314022739578,4.872766648619383,18.233973559491144,92.53632760898284,92.27212681638045,2000-01-01,3500-4500
55,25025050901,MA,Suffolk County,Census Tract 509.01,3697.0,1832.0,103.0,22.0,110.0,1521.0,0.0,20.0,38.0,5.0,3.0,6.0,31.0,152.0,142.0,7.0,1400.0,74.0,1326.0,867.0,472.0,173.0,1832.0,312.0,414.0,79.0,18.0,6.0,1521.0,372.0,37.0,7.0,3.0,0.0,99.0,16.0,5.0,836.0,132.0,437.0,889.0,wha,Dual immig,49.55369218285096,2.786042737354612,2.975385447660265,41.14146605355694,0.5409791723018664,1.0278604273735459,0.1352447930754666,0.08114687584527995,0.1622937516905599,0.8385177170678929,4.1114417094941835,3.8409521233432513,0.1893427103056532,5.285714285714286,94.71428571428572,23.451447119285913,12.767108466324046,4.6794698404111434,31.214285714285715,63.5,58.42575060860157,3697.0,1576.0,304.0,955.0,3404.0,1816.0,772.0,2318.0,1854.0,166.0,2969.0,1264.0,524.0,1696.0,148.0,1434.0,771.0,1548.0,212.0,142.0,53.0,2821.0,169.0,3665.0,724.0,77.0,832.0,87.0,1823.0,420.0,127.0,39.0,56.0,19.0,1498.0,183.0,42.0,18.0,13541.0,1400.0,1292.0,1326.0,874.0,1400.0,1227.0,31903,24268,48636,43015,50000,163800,610,1325.0,774.0,66.0,409.0,10.0,42.62915877738707,8.222883418988369,25.83175547741412,53.34900117508813,79.98274374460742,7.161345987920622,42.57325698888515,8.726415094339622,91.27358490566036,13.695090439276486,9.17312661498708,3.423772609819121,19.75443383356071,92.28571428571428,87.64285714285714,2000-01-01,3500-4500
56,25025051000,MA,Suffolk County,Census Tract 510,3914.0,3140.0,85.0,4.0,83.0,554.0,1.0,2.0,29.0,14.0,3.0,0.0,26.0,66.0,80.0,0.0,1726.0,44.0,1682.0,781.0,907.0,391.0,3140.0,484.0,879.0,74.0,8.0,5.0,554.0,163.0,12.0,4.0,0.0,1.0,72.0,19.0,4.0,957.0,173.0,550.0,1132.0,wha,Dual immig,80.2248339294839,2.1716913643331632,2.120592743995912,14.154317833418498,0.051098620337250884,0.7409299948901379,0.35769034236075625,0.07664793050587634,0.0,0.6642820643842616,1.6862544711292795,2.043944813490036,0.0,2.5492468134414827,97.45075318655852,19.954011241696477,23.17322432294328,9.989780275932551,31.86558516801854,65.58516801853997,24.195196729688302,3961.0,940.0,340.0,376.0,3781.0,929.0,298.0,2817.0,2020.0,327.0,3289.0,1307.0,693.0,1810.0,164.0,1682.0,875.0,1646.0,385.0,122.0,73.0,3155.0,343.0,3930.0,731.0,144.0,955.0,89.0,3130.0,478.0,98.0,8.0,0.0,0.0,553.0,193.0,111.0,41.0,19522.0,1709.0,1445.0,1667.0,858.0,1709.0,1290.0,27944,27365,28906,36964,100000,170300,585,1642.0,1455.0,29.0,111.0,22.0,23.731380964402927,8.583690987124463,9.492552385761172,24.57021951864586,71.7074902378417,11.608093716719914,39.738522347218,9.060773480662984,90.93922651933701,23.390036452004857,7.411907654921022,4.434993924665856,18.600508905852422,84.55236980690462,75.48273844353423,2000-01-01,3500-4500
57,25025051101,MA,Suffolk County,Census Tract 511.01,5628.063177,3812.783524,257.32335040000004,22.33226773,188.9815701,1266.913896,0.002024798,9.756493524,83.48398019,8.736247907000001,0.005061994,9.701317787,61.22764428,50.59618247,281.4597142,1.94836282,2234.850085,122.32013329999998,2112.52999,1344.7725289999996,1161.781843,546.3608677,3812.783524,580.4881326000002,1085.058952,240.7794847,110.6461502,5.82737136,1266.913896,432.964299,46.59771051,8.737766506,4.851671292,0.970638014,173.28431519999995,49.6731281,7.786364487999999,1366.867852,245.6108961,872.6096462000003,1239.920283,wha,Dual immig,67.74592615771556,4.572147509850173,3.3578437937993315,22.51065519622186,0.17335437107158827,1.4833518666096523,0.1552265429908837,8.994202518348881e-05,0.1723740029544448,1.0878990223531388,0.8989981256210764,5.001004881221504,0.034618709114039505,5.4733037406399445,94.52669797312154,23.89405532076528,20.642658166095426,9.707795568692138,39.0455562123309,55.48113904025021,39.84440194922141,5628.063177,1240.582898,456.4332162,541.2750685,5288.204323,1986.937731,576.9219282,3843.424686,2334.140583,765.6562425,4432.897181,2027.096652,821.3273031,2543.608681,155.38863659999996,2273.622096,1189.258877,2388.219938,702.6801592999999,149.6544112,173.75230390000004,4248.378111,366.931048,5455.360984,843.2133505,74.77658565,1397.911151,142.7961626,3663.382871,369.0018941,228.1642165,135.87919490000002,0.0,0.0,1255.293171,328.2259777,195.5826694,0.280434489,18869.08084,2234.850085,1983.203238,2112.52999,1232.215991,2234.850085,1824.125973,39992.8025,41213.85592,12864.34637,38284.93671,40948.33426,203067.8697,588.0762536,2108.649881,1590.06251,69.91326843,327.1728377,50.5688477,22.042803340762852,8.109951893669013,9.61743057028942,37.57301362880792,60.73074858217736,19.921198021362766,45.72848341009153,6.108983577572559,93.89101223939407,29.422757431983214,6.266358002409407,7.275389554175978,15.456600451795143,88.7398779591965,81.62184950316255,2000-01-01,4500-8000
58,25025051200,MA,Suffolk County,Census Tract 512,2613.013128,1646.717163,46.99311829,8.811209679,81.25893402,766.5752562999999,0.0,5.8741397860000015,14.68534946,3.916093111,11.74827957,0.0,23.49655914,28.39167595,63.63651276,2.9370698930000003,1288.3946529999996,110.629631,1177.765015,494.4067688,521.819397,219.3012085,1646.717163,215.3851166,478.7423706,41.11897659,6.8531627660000005,3.916093111,766.5752562999999,207.5529327,25.4546051,0.979023278,0.0,0.0,66.57358551,5.8741397860000015,4.895116329,561.9593506,53.84627914,361.2595825,816.5054321,wha,Dual immig,63.01985800815311,1.7984264137994794,3.1097790190666044,29.336831418322674,0.22480330171536744,0.5620082540970686,0.149868864761402,0.4496066033541948,0.0,0.8992132067083897,1.0865493037813776,2.435369041130972,0.11240165085768372,8.586626057660304,91.41337339902792,18.920944694159225,19.97002584519736,8.392656207887219,28.0395127113276,63.37386065665394,40.502062030168254,2566.999034,855.6663207999999,180.1402893,530.6306152,2356.509033,1035.806641,397.4834595,1880.703735,1363.779419,215.3851166,2178.326904,866.4356079,480.7004395,1260.00293,131.1891174,1085.736816,568.8125,1128.813843,254.546051,161.53883359999998,75.38479614,2103.921143,198.7417297,2553.292708,369.0917664,94.96525574,569.7915649,29.37069893,1638.88501,271.18945310000004,43.07702255,6.8531627660000005,0.0,0.0,727.4143066,61.6784668,36.22386169,0.0,17584.999630000002,1305.038086,1152.310425,1192.450317,694.1275024,1305.038086,1145.457275,31762.99863,30494.00008,33750,37499.99957,42750.00067,169700.0033,572.999987,1218.884033,897.7643433000002,31.32874489,217.3431702,26.43362808,33.333332403583604,7.017544101654695,20.671243275582786,43.95513136146762,72.51431438242983,11.452368206202342,39.77527919748817,10.411810502694623,89.58819190999814,22.54986972196442,14.310493674553564,6.678231012799514,14.455521109802973,88.29707250398208,87.77194223586821,2000-01-01,2500-3500
59,25025060101,MA,Suffolk County,Census Tract 601.01,3009.0,2942.0,7.0,4.0,17.0,32.0,0.0,1.0,1.0,1.0,4.0,1.0,9.0,6.0,11.0,0.0,1609.0,95.0,1514.0,439.0,616.0,221.0,2942.0,371.0,606.0,2.0,0.0,0.0,32.0,7.0,5.0,4.0,0.0,3.0,14.0,1.0,1.0,664.0,62.0,687.0,827.0,w,White,97.77334662678629,0.2326354270521768,0.5649717514124294,1.0634762379528082,0.033233632436025264,0.033233632436025264,0.033233632436025264,0.13293452974410105,0.033233632436025264,0.2991026919242273,0.19940179461615154,0.36556995679627785,0.0,5.904288377874456,94.09571162212556,14.589564639415087,20.47191758059156,7.344632768361581,42.69732753262896,51.398384089496574,3.1239614489863743,3013.0,148.0,71.0,49.0,2899.0,169.0,16.0,2342.0,1134.0,663.0,2606.0,941.0,519.0,1672.0,48.0,1430.0,904.0,1624.0,655.0,84.0,106.0,2524.0,319.0,2998.0,126.0,15.0,651.0,11.0,2949.0,126.0,0.0,0.0,12.0,0.0,26.0,0.0,0.0,0.0,28476.0,1616.0,1368.0,1516.0,840.0,1616.0,1447.0,49104,48694, ,47292, ,227600,820,1478.0,1444.0,0.0,11.0,0.0,4.912047792897443,2.3564553601062066,1.626286093594424,5.829596412556054,48.420153714773704,28.309137489325362,36.10897927858787,2.8708133971291865,97.1291866028708,40.33251231527094,5.172413793103448,6.527093596059113,4.202801867911941,84.65346534653466,89.54207920792079,2000-01-01,2500-3500
